volume,risk_weight,max_share,min_supplier,status,baseline_cost,optimized_cost,baseline_emissions,optimized_emissions,baseline_deforestation,optimized_deforestation,supplier_count,total_volume_sourced,timestamp
200000,0.0,0.3,3,completed,1014.0376449367672,995.1092117878504,1.683494291105607,1.8414339803672666,0.008206495222097186,0.01095305080220514,4,200000.0,2026-01-09T21:31:20.296803
200000,0.0,0.3,5,completed,1014.0376449367672,994.8135234837237,1.683494291105607,1.8399442049179502,0.008206495222097186,0.010920031970075683,5,200000.0,2026-01-09T21:31:42.805617
200000,0.0,0.3,7,completed,1014.0376449367672,992.2117389591034,1.683494291105607,1.8287902500052116,0.008206495222097186,0.010863635471731858,7,200000.0,2026-01-09T21:32:05.222165
200000,0.0,0.3,9,completed,1014.0376449367672,991.518964370842,1.683494291105607,1.82304119734992,0.008206495222097186,0.010900865196963412,9,200000.0,2026-01-09T21:32:27.762484
200000,0.0,0.3,11,completed,1014.0376449367672,990.9826819237982,1.683494291105607,1.8341972702923697,0.008206495222097186,0.010948267729441866,11,200000.0,2026-01-09T21:32:53.196937
200000,0.0,0.4,3,completed,1014.0376449367672,972.0044857010407,1.683494291105607,1.9247361310127273,0.008206495222097186,0.012811428702240621,3,200000.0,2026-01-09T21:33:18.899559
200000,0.0,0.4,5,completed,1014.0376449367672,972.7201415022118,1.683494291105607,1.9220436403208356,0.008206495222097186,0.012726920489545934,5,200000.0,2026-01-09T21:33:42.553424
200000,0.0,0.4,7,completed,1014.0376449367672,971.1297010828896,1.683494291105607,1.9096869701655221,0.008206495222097186,0.012619034610636879,7,200000.0,2026-01-09T21:34:05.191485
200000,0.0,0.4,9,completed,1014.0376449367672,971.448270599926,1.683494291105607,1.9027352022676558,0.008206495222097186,0.0126047749553032,9,200000.0,2026-01-09T21:34:27.559036
200000,0.0,0.4,11,completed,1014.0376449367672,971.9233322581799,1.683494291105607,1.91268855996753,0.008206495222097186,0.012600688107216427,11,200000.0,2026-01-09T21:34:49.799653
200000,0.0,0.5,3,completed,1014.0376449367672,954.9588465643,1.683494291105607,1.9994005204143783,0.008206495222097186,0.01434247224546817,3,200000.0,2026-01-09T21:35:11.919273
200000,0.0,0.5,5,completed,1014.0376449367672,957.6792352126301,1.683494291105607,1.9914596596606169,0.008206495222097186,0.014118189124809919,5,200000.0,2026-01-09T21:35:34.127838
200000,0.0,0.5,7,completed,1014.0376449367672,958.0935276404668,1.683494291105607,1.9738546194434334,0.008206495222097186,0.013870528337937303,7,200000.0,2026-01-09T21:35:56.098032
200000,0.0,0.5,9,completed,1014.0376449367672,960.4168300046624,1.683494291105607,1.9616544814836974,0.008206495222097186,0.013716493774640062,9,200000.0,2026-01-09T21:36:18.028516
200000,0.0,0.5,11,completed,1014.0376449367672,962.8966245100756,1.683494291105607,1.9663594691217021,0.008206495222097186,0.013572632018589726,11,200000.0,2026-01-09T21:36:39.817934
200000,0.0,0.6,3,completed,1014.0376449367672,956.9581694755709,1.683494291105607,2.0242053942282663,0.008206495222097186,0.014545654163041877,3,200000.0,2026-01-09T21:37:01.570761
200000,0.0,0.6,5,completed,1014.0376449367672,959.678558123901,1.683494291105607,2.0162645334745046,0.008206495222097186,0.01432137104238363,5,200000.0,2026-01-09T21:37:23.255785
200000,0.0,0.6,7,completed,1014.0376449367672,960.0928505517377,1.683494291105607,1.9986594932573207,0.008206495222097186,0.014073710255511011,7,200000.0,2026-01-09T21:37:45.090052
200000,0.0,0.6,9,completed,1014.0376449367672,962.4161529159333,1.683494291105607,1.9864593552975847,0.008206495222097186,0.01391967569221377,9,200000.0,2026-01-09T21:38:06.706167
200000,0.0,0.6,11,completed,1014.0376449367672,964.8959474213465,1.683494291105607,1.9911643429355894,0.008206495222097186,0.013775813936163438,11,200000.0,2026-01-09T21:38:28.407326
200000,0.0,0.7,3,completed,1014.0376449367672,958.9574923868416,1.683494291105607,2.0490102680421534,0.008206495222097186,0.014748836080615588,3,200000.0,2026-01-09T21:38:50.177340
200000,0.0,0.7,5,completed,1014.0376449367672,961.6778810351719,1.683494291105607,2.041069407288392,0.008206495222097186,0.01452455295995734,5,200000.0,2026-01-09T21:39:11.898929
200000,0.0,0.7,7,completed,1014.0376449367672,962.0921734630089,1.683494291105607,2.0234643670712087,0.008206495222097186,0.014276892173084723,7,200000.0,2026-01-09T21:39:33.732153
200000,0.0,0.7,9,completed,1014.0376449367672,964.4154758272041,1.683494291105607,2.011264229111472,0.008206495222097186,0.014122857609787482,9,200000.0,2026-01-09T21:39:55.628283
200000,0.0,0.7,11,completed,1014.0376449367672,966.8952703326177,1.683494291105607,2.0159692167494767,0.008206495222097186,0.01397899585373715,11,200000.0,2026-01-09T21:40:17.345443
200000,0.25,0.3,3,completed,1014.0376449367672,958.77306794573,1.683494291105607,1.5815740882867464,0.008206495222097186,0.00983453503477015,4,200000.0,2026-01-09T21:40:39.639838
200000,0.25,0.3,5,completed,1014.0376449367672,958.2252749702619,1.683494291105607,1.5780798670745457,0.008206495222097186,0.009772514578203134,5,200000.0,2026-01-09T21:41:02.086342
200000,0.25,0.3,7,completed,1014.0376449367672,958.9409307714332,1.683494291105607,1.5753873763826545,0.008206495222097186,0.009688006365508445,7,200000.0,2026-01-09T21:41:24.430841
200000,0.25,0.3,9,completed,1014.0376449367672,955.023727194432,1.683494291105607,1.5457563104849978,0.008206495222097186,0.009561173249834245,9,200000.0,2026-01-09T21:41:46.933871
200000,0.25,0.3,11,completed,1014.0376449367672,948.7644862499325,1.683494291105607,1.519794526692291,0.008206495222097186,0.009433019155566179,11,200000.0,2026-01-09T21:42:09.298920
200000,0.25,0.4,3,completed,1014.0376449367672,951.1515368239533,1.683494291105607,1.7474871521504636,0.008206495222097186,0.01189412025539986,3,200000.0,2026-01-09T21:42:31.498085
200000,0.25,0.4,5,completed,1014.0376449367672,952.6890387361939,1.683494291105607,1.7617178288244895,0.008206495222097186,0.011923830643516918,5,200000.0,2026-01-09T21:42:53.601757
200000,0.25,0.4,7,completed,1014.0376449367672,955.489989425074,1.683494291105607,1.7767502360188243,0.008206495222097186,0.011931053275506307,7,200000.0,2026-01-09T21:43:15.852335
200000,0.25,0.4,9,completed,1014.0376449367672,953.6580807357815,1.683494291105607,1.7648440680073947,0.008206495222097186,0.011895951004516183,9,200000.0,2026-01-09T21:43:38.047805
200000,0.25,0.4,11,completed,1014.0376449367672,949.4841346789907,1.683494291105607,1.7566071821009142,0.008206495222097186,0.011859527754932191,11,200000.0,2026-01-09T21:44:00.239126
200000,0.25,0.5,3,completed,1014.0376449367672,953.9161991204455,1.683494291105607,1.9905380714712653,0.008206495222097186,0.014296606823126133,3,200000.0,2026-01-09T21:44:22.419876
200000,0.25,0.5,5,completed,1014.0376449367672,955.3731389921365,1.683494291105607,1.9817954801971949,0.008206495222097186,0.01409481145859555,5,200000.0,2026-01-09T21:44:44.417509
200000,0.25,0.5,7,completed,1014.0376449367672,958.0935276404668,1.683494291105607,1.9738546194434334,0.008206495222097186,0.013870528337937303,7,200000.0,2026-01-09T21:45:06.352346
200000,0.25,0.5,9,completed,1014.0376449367672,956.181056910625,1.683494291105607,1.9389751834839075,0.008206495222097186,0.013603920314299536,9,200000.0,2026-01-09T21:45:28.236905
200000,0.25,0.5,11,completed,1014.0376449367672,951.9265488132845,1.683494291105607,1.907765029629331,0.008206495222097186,0.01333599131206791,11,200000.0,2026-01-09T21:45:50.361565
200000,0.25,0.6,3,completed,1014.0376449367672,955.9155220317166,1.683494291105607,2.015342945285153,0.008206495222097186,0.01449978874069984,3,200000.0,2026-01-09T21:46:12.736440
200000,0.25,0.6,5,completed,1014.0376449367672,957.3724619034074,1.683494291105607,2.006600354011083,0.008206495222097186,0.01429799337616926,5,200000.0,2026-01-09T21:46:34.797922
200000,0.25,0.6,7,completed,1014.0376449367672,960.0928505517377,1.683494291105607,1.9986594932573207,0.008206495222097186,0.014073710255511011,7,200000.0,2026-01-09T21:46:56.853742
200000,0.25,0.6,9,completed,1014.0376449367672,958.1803798218958,1.683494291105607,1.9637800572977948,0.008206495222097186,0.013807102231873246,9,200000.0,2026-01-09T21:47:18.859818
200000,0.25,0.6,11,completed,1014.0376449367672,953.9258717245553,1.683494291105607,1.9325699034432182,0.008206495222097186,0.013539173229641622,11,200000.0,2026-01-09T21:47:40.899058
200000,0.25,0.7,3,completed,1014.0376449367672,957.9148449429873,1.683494291105607,2.0401478190990403,0.008206495222097186,0.01470297065827355,3,200000.0,2026-01-09T21:48:02.587422
200000,0.25,0.7,5,completed,1014.0376449367672,959.3717848146783,1.683494291105607,2.03140522782497,0.008206495222097186,0.014501175293742972,5,200000.0,2026-01-09T21:48:24.326756
200000,0.25,0.7,7,completed,1014.0376449367672,962.0921734630089,1.683494291105607,2.0234643670712087,0.008206495222097186,0.014276892173084723,7,200000.0,2026-01-09T21:48:46.205064
200000,0.25,0.7,9,completed,1014.0376449367672,960.1797027331667,1.683494291105607,1.9885849311116823,0.008206495222097186,0.014010284149446956,9,200000.0,2026-01-09T21:49:08.010899
200000,0.25,0.7,11,completed,1014.0376449367672,955.9251946358263,1.683494291105607,1.9573747772571057,0.008206495222097186,0.013742355147215333,11,200000.0,2026-01-09T21:49:29.772924
200000,0.5,0.3,3,completed,1014.0376449367672,951.6510346709417,1.683494291105607,0.7285470078286727,0.008206495222097186,0.0006476758185862499,5,200000.0,2026-01-09T21:49:52.286274
200000,0.5,0.3,5,completed,1014.0376449367672,951.6510346709417,1.683494291105607,0.7285470078286727,0.008206495222097186,0.0006476758185862499,5,200000.0,2026-01-09T21:50:14.838187
200000,0.5,0.3,7,completed,1014.0376449367672,956.8058622920096,1.683494291105607,0.7158473020827911,0.008206495222097186,0.0006476758185862499,7,200000.0,2026-01-09T21:50:37.917127
200000,0.5,0.3,9,completed,1014.0376449367672,963.8628671693203,1.683494291105607,0.705888657234925,0.008206495222097186,0.0006476758185862499,9,200000.0,2026-01-09T21:51:01.007057
200000,0.5,0.3,11,completed,1014.0376449367672,971.5496602632224,1.683494291105607,0.760503752503159,0.008206495222097186,0.0006531819595805939,11,200000.0,2026-01-09T21:51:24.249394
200000,0.5,0.4,3,completed,1014.0376449367672,976.8741212178694,1.683494291105607,0.8513205071586201,0.008206495222097186,0.0008371481862377199,3,200000.0,2026-01-09T21:51:46.593262
200000,0.5,0.4,5,completed,1014.0376449367672,969.5331421085915,1.683494291105607,0.852382653787763,0.008206495222097186,0.0008345062290499919,5,200000.0,2026-01-09T21:52:08.976647
200000,0.5,0.4,7,completed,1014.0376449367672,967.0994646747939,1.683494291105607,0.8470704691132368,0.008206495222097186,0.000831864271862264,7,200000.0,2026-01-09T21:52:31.718863
200000,0.5,0.4,9,completed,1014.0376449367672,966.5679644972391,1.683494291105607,0.844499345336726,0.008206495222097186,0.000829222314674536,9,200000.0,2026-01-09T21:52:54.476747
200000,0.5,0.4,11,completed,1014.0376449367672,966.666252536276,1.683494291105607,0.9065019616763152,0.008206495222097186,0.0008320864984811519,11,200000.0,2026-01-09T21:53:17.122205
200000,0.5,0.5,3,completed,1014.0376449367672,965.0370414540939,1.683494291105607,0.9877428207333377,0.008206495222097186,0.001012675155977398,3,200000.0,2026-01-09T21:53:39.207739
200000,0.5,0.5,5,completed,1014.0376449367672,958.4211713005961,1.683494291105607,0.96879395779576,0.008206495222097186,0.0010085619748433662,5,200000.0,2026-01-09T21:54:01.377030
200000,0.5,0.5,7,completed,1014.0376449367672,956.7126028225789,1.683494291105607,0.9434707635545135,0.008206495222097186,0.0010044487937093342,7,200000.0,2026-01-09T21:54:23.988302
200000,0.5,0.5,9,completed,1014.0376449367672,956.9062116008043,1.683494291105607,0.9208886302112823,0.008206495222097186,0.001000335612575302,9,200000.0,2026-01-09T21:54:46.351961
200000,0.5,0.5,11,completed,1014.0376449367672,957.7296085956212,1.683494291105607,0.9628802369841511,0.008206495222097186,0.001001728572435614,11,200000.0,2026-01-09T21:55:08.912988
200000,0.5,0.6,3,completed,1014.0376449367672,960.0884967702302,1.683494291105607,0.9340605434242115,0.008206495222097186,0.0011742254982271881,3,200000.0,2026-01-09T21:55:30.870871
200000,0.5,0.6,5,completed,1014.0376449367672,953.4726266167323,1.683494291105607,0.9151116804866338,0.008206495222097186,0.001170112317093156,5,200000.0,2026-01-09T21:55:52.738402
200000,0.5,0.6,7,completed,1014.0376449367672,951.7640581387152,1.683494291105607,0.8897884862453872,0.008206495222097186,0.0011659991359591242,7,200000.0,2026-01-09T21:56:14.916465
200000,0.5,0.6,9,completed,1014.0376449367672,951.9576669169405,1.683494291105607,0.867206352902156,0.008206495222097186,0.001161885954825092,9,200000.0,2026-01-09T21:56:37.133835
200000,0.5,0.6,11,completed,1014.0376449367672,952.7810639117577,1.683494291105607,0.9091979596750249,0.008206495222097186,0.001163278914685404,11,200000.0,2026-01-09T21:56:59.379948
200000,0.5,0.7,3,completed,1014.0376449367672,955.1399520863664,1.683494291105607,0.8803782661150852,0.008206495222097186,0.001335775840476978,3,200000.0,2026-01-09T21:57:21.229059
200000,0.5,0.7,5,completed,1014.0376449367672,948.5240819328689,1.683494291105607,0.8614294031775076,0.008206495222097186,0.0013316626593429459,5,200000.0,2026-01-09T21:57:43.186052
200000,0.5,0.7,7,completed,1014.0376449367672,946.8155134548514,1.683494291105607,0.836106208936261,0.008206495222097186,0.001327549478208914,7,200000.0,2026-01-09T21:58:05.487236
200000,0.5,0.7,9,completed,1014.0376449367672,947.0091222330769,1.683494291105607,0.8135240755930295,0.008206495222097186,0.001323436297074882,9,200000.0,2026-01-09T21:58:27.799413
200000,0.5,0.7,11,completed,1014.0376449367672,947.8325192278938,1.683494291105607,0.8555156823658986,0.008206495222097186,0.001324829256935194,11,200000.0,2026-01-09T21:58:50.102227
200000,0.75,0.3,3,completed,1014.0376449367672,951.6510346709417,1.683494291105607,0.7285470078286727,0.008206495222097186,0.0006476758185862499,5,200000.0,2026-01-09T21:59:13.025087
200000,0.75,0.3,5,completed,1014.0376449367672,951.6510346709417,1.683494291105607,0.7285470078286727,0.008206495222097186,0.0006476758185862499,5,200000.0,2026-01-09T21:59:35.952457
200000,0.75,0.3,7,completed,1014.0376449367672,956.8058622920096,1.683494291105607,0.7158473020827911,0.008206495222097186,0.0006476758185862499,7,200000.0,2026-01-09T21:59:58.851657
200000,0.75,0.3,9,completed,1014.0376449367672,963.8628671693203,1.683494291105607,0.705888657234925,0.008206495222097186,0.0006476758185862499,9,200000.0,2026-01-09T22:00:21.614788
200000,0.75,0.3,11,completed,1014.0376449367672,971.5496602632224,1.683494291105607,0.760503752503159,0.008206495222097186,0.0006531819595805939,11,200000.0,2026-01-09T22:00:44.360797
200000,0.75,0.4,3,completed,1014.0376449367672,976.8741212178694,1.683494291105607,0.8513205071586201,0.008206495222097186,0.0008371481862377199,3,200000.0,2026-01-09T22:01:07.072216
200000,0.75,0.4,5,completed,1014.0376449367672,969.5331421085915,1.683494291105607,0.852382653787763,0.008206495222097186,0.0008345062290499919,5,200000.0,2026-01-09T22:01:29.741616
200000,0.75,0.4,7,completed,1014.0376449367672,967.0994646747939,1.683494291105607,0.8470704691132368,0.008206495222097186,0.000831864271862264,7,200000.0,2026-01-09T22:01:52.338119
200000,0.75,0.4,9,completed,1014.0376449367672,966.5679644972391,1.683494291105607,0.844499345336726,0.008206495222097186,0.000829222314674536,9,200000.0,2026-01-09T22:02:15.052078
200000,0.75,0.4,11,completed,1014.0376449367672,966.666252536276,1.683494291105607,0.9065019616763152,0.008206495222097186,0.0008320864984811519,11,200000.0,2026-01-09T22:02:37.719780
200000,0.75,0.5,3,completed,1014.0376449367672,965.0370414540939,1.683494291105607,0.9877428207333377,0.008206495222097186,0.001012675155977398,3,200000.0,2026-01-09T22:03:00.011526
200000,0.75,0.5,5,completed,1014.0376449367672,958.4211713005961,1.683494291105607,0.96879395779576,0.008206495222097186,0.0010085619748433662,5,200000.0,2026-01-09T22:03:22.329138
200000,0.75,0.5,7,completed,1014.0376449367672,956.7126028225789,1.683494291105607,0.9434707635545135,0.008206495222097186,0.0010044487937093342,7,200000.0,2026-01-09T22:03:44.961069
200000,0.75,0.5,9,completed,1014.0376449367672,956.9062116008043,1.683494291105607,0.9208886302112823,0.008206495222097186,0.001000335612575302,9,200000.0,2026-01-09T22:04:07.340013
200000,0.75,0.5,11,completed,1014.0376449367672,957.7296085956212,1.683494291105607,0.9628802369841511,0.008206495222097186,0.001001728572435614,11,200000.0,2026-01-09T22:04:29.661515
200000,0.75,0.6,3,completed,1014.0376449367672,960.0884967702302,1.683494291105607,0.9340605434242115,0.008206495222097186,0.0011742254982271881,3,200000.0,2026-01-09T22:04:52.040420
200000,0.75,0.6,5,completed,1014.0376449367672,953.4726266167323,1.683494291105607,0.9151116804866338,0.008206495222097186,0.001170112317093156,5,200000.0,2026-01-09T22:05:14.414651
200000,0.75,0.6,7,completed,1014.0376449367672,951.7640581387152,1.683494291105607,0.8897884862453872,0.008206495222097186,0.0011659991359591242,7,200000.0,2026-01-09T22:05:36.763427
200000,0.75,0.6,9,completed,1014.0376449367672,951.9576669169405,1.683494291105607,0.867206352902156,0.008206495222097186,0.001161885954825092,9,200000.0,2026-01-09T22:05:59.133698
200000,0.75,0.6,11,completed,1014.0376449367672,952.7810639117577,1.683494291105607,0.9091979596750249,0.008206495222097186,0.001163278914685404,11,200000.0,2026-01-09T22:06:21.590046
200000,0.75,0.7,3,completed,1014.0376449367672,955.1399520863664,1.683494291105607,0.8803782661150852,0.008206495222097186,0.001335775840476978,3,200000.0,2026-01-09T22:06:43.547949
200000,0.75,0.7,5,completed,1014.0376449367672,948.5240819328689,1.683494291105607,0.8614294031775076,0.008206495222097186,0.0013316626593429459,5,200000.0,2026-01-09T22:07:05.601291
200000,0.75,0.7,7,completed,1014.0376449367672,946.8155134548514,1.683494291105607,0.836106208936261,0.008206495222097186,0.001327549478208914,7,200000.0,2026-01-09T22:07:27.663630
200000,0.75,0.7,9,completed,1014.0376449367672,947.0091222330769,1.683494291105607,0.8135240755930295,0.008206495222097186,0.001323436297074882,9,200000.0,2026-01-09T22:07:49.738451
200000,0.75,0.7,11,completed,1014.0376449367672,947.8325192278938,1.683494291105607,0.8555156823658986,0.008206495222097186,0.001324829256935194,11,200000.0,2026-01-09T22:08:11.872487
200000,1.0,0.3,3,completed,1014.0376449367672,947.7120136997472,1.683494291105607,0.2831257621693098,0.008206495222097186,0.00019797883234453926,10,200000.0,2026-01-09T22:08:34.835626
200000,1.0,0.3,5,completed,1014.0376449367672,948.2068681681335,1.683494291105607,0.28849398990022246,0.008206495222097186,0.00018182379811956025,11,200000.0,2026-01-09T22:08:57.621082
200000,1.0,0.3,7,completed,1014.0376449367672,948.2068681681335,1.683494291105607,0.28849398990022246,0.008206495222097186,0.00018182379811956025,11,200000.0,2026-01-09T22:09:20.490727
200000,1.0,0.3,9,completed,1014.0376449367672,948.2068681681335,1.683494291105607,0.28849398990022246,0.008206495222097186,0.00018182379811956025,11,200000.0,2026-01-09T22:09:43.236621
200000,1.0,0.3,11,completed,1014.0376449367672,948.2068681681335,1.683494291105607,0.28849398990022246,0.008206495222097186,0.00018182379811956025,11,200000.0,2026-01-09T22:10:06.252527
200000,1.0,0.4,3,completed,1014.0376449367672,992.0632874481788,1.683494291105607,0.1880103557101843,0.008206495222097186,7.655690954089901e-05,9,200000.0,2026-01-09T22:10:29.006543
200000,1.0,0.4,5,completed,1014.0376449367672,993.607459552134,1.683494291105607,0.19793089193279229,0.008206495222097186,7.8613500107915e-05,10,200000.0,2026-01-09T22:10:51.707183
200000,1.0,0.4,7,completed,1014.0376449367672,993.607459552134,1.683494291105607,0.19793089193279229,0.008206495222097186,7.8613500107915e-05,10,200000.0,2026-01-09T22:11:14.207060
200000,1.0,0.4,9,completed,1014.0376449367672,990.9435593504938,1.683494291105607,0.2015742811088948,0.008206495222097186,7.807562866749054e-05,11,200000.0,2026-01-09T22:11:36.816980
200000,1.0,0.4,11,completed,1014.0376449367672,990.9435593504938,1.683494291105607,0.2015742811088948,0.008206495222097186,7.807562866749054e-05,11,200000.0,2026-01-09T22:11:59.458867
200000,1.0,0.5,3,completed,1014.0376449367672,993.6154328187976,1.683494291105607,0.1612291238564738,0.008206495222097186,6.677218794342653e-05,8,200000.0,2026-01-09T22:12:21.958628
200000,1.0,0.5,5,completed,1014.0376449367672,993.2528783409074,1.683494291105607,0.17123462863983402,0.008206495222097186,6.750779991657853e-05,9,200000.0,2026-01-09T22:12:44.414146
200000,1.0,0.5,7,completed,1014.0376449367672,991.3461517590621,1.683494291105607,0.1713195972005863,0.008206495222097186,6.618682132271454e-05,10,200000.0,2026-01-09T22:13:06.792092
200000,1.0,0.5,9,completed,1014.0376449367672,987.5518992316294,1.683494291105607,0.1750133577362639,0.008206495222097186,6.486584272885054e-05,11,200000.0,2026-01-09T22:13:28.926915
200000,1.0,0.5,11,completed,1014.0376449367672,987.5518992316294,1.683494291105607,0.1750133577362639,0.008206495222097186,6.486584272885054e-05,11,200000.0,2026-01-09T22:13:51.404706
200000,1.0,0.6,3,completed,1014.0376449367672,991.6861310010339,1.683494291105607,0.14612028749068293,0.008206495222097186,5.9257972741868634e-05,8,199999.99999999997,2026-01-09T22:14:13.452585
200000,1.0,0.6,5,completed,1014.0376449367672,991.3235765231437,1.683494291105607,0.1561257922740431,0.008206495222097186,5.999358471502064e-05,9,199999.99999999997,2026-01-09T22:14:35.636248
200000,1.0,0.6,7,completed,1014.0376449367672,989.4168499412982,1.683494291105607,0.15621076083479535,0.008206495222097186,5.867260612115663e-05,10,200000.0,2026-01-09T22:14:57.756832
200000,1.0,0.6,9,completed,1014.0376449367672,985.6225974138656,1.683494291105607,0.15990452137047298,0.008206495222097186,5.7351627527292635e-05,11,200000.0,2026-01-09T22:15:19.875724
200000,1.0,0.6,11,completed,1014.0376449367672,985.6225974138656,1.683494291105607,0.15990452137047298,0.008206495222097186,5.7351627527292635e-05,11,200000.0,2026-01-09T22:15:41.915772
200000,1.0,0.7,3,completed,1014.0376449367672,991.6861310010339,1.683494291105607,0.14612028749068293,0.008206495222097186,5.9257972741868634e-05,8,199999.99999999997,2026-01-09T22:16:04.037906
200000,1.0,0.7,5,completed,1014.0376449367672,991.3235765231437,1.683494291105607,0.1561257922740431,0.008206495222097186,5.999358471502064e-05,9,199999.99999999997,2026-01-09T22:16:26.095658
200000,1.0,0.7,7,completed,1014.0376449367672,989.4168499412982,1.683494291105607,0.15621076083479535,0.008206495222097186,5.867260612115663e-05,10,200000.0,2026-01-09T22:16:48.410326
200000,1.0,0.7,9,completed,1014.0376449367672,985.6225974138656,1.683494291105607,0.15990452137047298,0.008206495222097186,5.7351627527292635e-05,11,200000.0,2026-01-09T22:17:10.673160
200000,1.0,0.7,11,completed,1014.0376449367672,985.6225974138656,1.683494291105607,0.15990452137047298,0.008206495222097186,5.7351627527292635e-05,11,200000.0,2026-01-09T22:17:32.795613
300000,0.0,0.3,3,completed,1014.0376449367672,995.1092117878507,1.683494291105607,1.8414339803672668,0.008206495222097186,0.01095305080220514,4,300000.0,2026-01-09T22:17:55.128863
300000,0.0,0.3,5,completed,1014.0376449367672,994.8135234837238,1.683494291105607,1.8399442049179506,0.008206495222097186,0.010920031970075683,5,300000.0,2026-01-09T22:18:17.599025
300000,0.0,0.3,7,completed,1014.0376449367672,992.2117389591034,1.683494291105607,1.8287902500052118,0.008206495222097186,0.010863635471731858,7,300000.0,2026-01-09T22:18:39.984451
300000,0.0,0.3,9,completed,1014.0376449367672,991.5189643708421,1.683494291105607,1.82304119734992,0.008206495222097186,0.01090086519696341,9,300000.0,2026-01-09T22:19:02.555682
300000,0.0,0.3,11,completed,1014.0376449367672,990.9826819237982,1.683494291105607,1.8341972702923697,0.008206495222097186,0.010948267729441867,11,300000.0,2026-01-09T22:19:24.932625
300000,0.0,0.4,3,completed,1014.0376449367672,972.0044857010408,1.683494291105607,1.9247361310127276,0.008206495222097186,0.01281142870224062,3,300000.0,2026-01-09T22:19:46.893070
300000,0.0,0.4,5,completed,1014.0376449367672,972.7201415022118,1.683494291105607,1.922043640320836,0.008206495222097186,0.012726920489545934,5,300000.0,2026-01-09T22:20:08.905481
300000,0.0,0.4,7,completed,1014.0376449367672,971.1297010828895,1.683494291105607,1.9096869701655224,0.008206495222097186,0.012619034610636879,7,300000.0,2026-01-09T22:20:31.009209
300000,0.0,0.4,9,completed,1014.0376449367672,971.4482705999259,1.683494291105607,1.9027352022676562,0.008206495222097186,0.0126047749553032,9,300000.0,2026-01-09T22:20:53.206956
300000,0.0,0.4,11,completed,1014.0376449367672,971.9233322581798,1.683494291105607,1.9126885599675305,0.008206495222097186,0.012600688107216427,11,300000.0,2026-01-09T22:21:15.429495
300000,0.0,0.5,3,completed,1014.0376449367672,954.9588465642998,1.683494291105607,1.9994005204143783,0.008206495222097186,0.014342472245468167,3,300000.0,2026-01-09T22:21:37.413849
300000,0.0,0.5,5,completed,1014.0376449367672,957.6792352126303,1.683494291105607,1.9914596596606173,0.008206495222097186,0.014118189124809917,5,300000.0,2026-01-09T22:21:59.473827
300000,0.0,0.5,7,completed,1014.0376449367672,958.0935276404667,1.683494291105607,1.9738546194434337,0.008206495222097186,0.013870528337937303,7,300000.0,2026-01-09T22:22:21.552145
300000,0.0,0.5,9,completed,1014.0376449367672,960.4168300046625,1.683494291105607,1.9616544814836976,0.008206495222097186,0.013716493774640064,9,300000.0,2026-01-09T22:22:43.686865
300000,0.0,0.5,11,completed,1014.0376449367672,962.8966245100754,1.683494291105607,1.9663594691217023,0.008206495222097186,0.013572632018589726,11,300000.0,2026-01-09T22:23:05.876748
300000,0.0,0.6,3,completed,1014.0376449367672,956.9581694755707,1.683494291105607,2.024205394228266,0.008206495222097186,0.014545654163041878,3,300000.0,2026-01-09T22:23:28.084560
300000,0.0,0.6,5,completed,1014.0376449367672,959.6785581239011,1.683494291105607,2.0162645334745046,0.008206495222097186,0.014321371042383629,5,300000.0,2026-01-09T22:23:50.097786
300000,0.0,0.6,7,completed,1014.0376449367672,960.0928505517378,1.683494291105607,1.9986594932573212,0.008206495222097186,0.014073710255511015,7,300000.0,2026-01-09T22:24:12.076675
300000,0.0,0.6,9,completed,1014.0376449367672,962.4161529159334,1.683494291105607,1.9864593552975849,0.008206495222097186,0.013919675692213774,9,300000.0,2026-01-09T22:24:34.112944
300000,0.0,0.6,11,completed,1014.0376449367672,964.8959474213464,1.683494291105607,1.9911643429355899,0.008206495222097186,0.01377581393616344,11,300000.0,2026-01-09T22:24:55.976309
300000,0.0,0.7,3,completed,1014.0376449367672,958.9574923868417,1.683494291105607,2.0490102680421534,0.008206495222097186,0.01474883608061559,3,300000.0,2026-01-09T22:25:18.137337
300000,0.0,0.7,5,completed,1014.0376449367672,961.6778810351719,1.683494291105607,2.041069407288392,0.008206495222097186,0.014524552959957339,5,300000.0,2026-01-09T22:25:40.102408
300000,0.0,0.7,7,completed,1014.0376449367672,962.0921734630086,1.683494291105607,2.023464367071209,0.008206495222097186,0.014276892173084725,7,300000.0,2026-01-09T22:26:02.178111
300000,0.0,0.7,9,completed,1014.0376449367672,964.4154758272044,1.683494291105607,2.0112642291114726,0.008206495222097186,0.014122857609787482,9,300000.0,2026-01-09T22:26:24.175541
300000,0.0,0.7,11,completed,1014.0376449367672,966.8952703326172,1.683494291105607,2.015969216749477,0.008206495222097186,0.013978995853737151,11,300000.0,2026-01-09T22:26:46.208528
300000,0.25,0.3,3,completed,1014.0376449367672,958.7730679457301,1.683494291105607,1.5815740882867462,0.008206495222097186,0.00983453503477015,4,300000.0,2026-01-09T22:27:08.683820
300000,0.25,0.3,5,completed,1014.0376449367672,958.225274970262,1.683494291105607,1.578079867074546,0.008206495222097186,0.009772514578203132,5,300000.0,2026-01-09T22:27:31.150781
